username,datetime,portal,page,remark1,remark2
"admin","2021-01-10 02:07:17","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathQGenPageModule-name","",""
"admin","2021-01-10 02:07:18","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-01-10 02:07:23","/s3-bucket/shiny-server/public/MathsPortal","AppPages-DBAccessPageModule-name","",""
"admin","2021-01-10 02:07:24","/s3-bucket/shiny-server/public/MathsPortal","AppPages-MathCPageModule-name","",""
"admin","2021-01-10 02:07:33","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-01-10 02:07:34","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathQGenPageModule-name","",""
"admin","2021-01-10 02:07:34","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-01-10 02:07:39","/s3-bucket/shiny-server/public/MathsPortal","AppPages-DBAccessPageModule-name","",""
"admin","2021-01-10 02:07:39","/s3-bucket/shiny-server/public/MathsPortal","AppPages-MathCPageModule-name","",""
"guest","2021-01-10 02:30:39","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"guest","2021-01-10 02:30:40","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathQGenPageModule-name","",""
"guest","2021-01-10 02:30:42","/s3-bucket/shiny-server/public/MathsPortal","AppPages-MathCPageModule-name","",""
"guest","2021-01-10 02:36:11","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"guest","2021-01-10 02:36:13","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathQGenPageModule-name","",""
"guest","2021-01-10 02:36:14","/s3-bucket/shiny-server/public/MathsPortal","AppPages-MathCPageModule-name","",""
"guest","2021-01-10 02:36:51","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"guest","2021-01-10 02:36:52","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathQGenPageModule-name","",""
"guest","2021-01-10 02:36:54","/s3-bucket/shiny-server/public/MathsPortal","AppPages-MathCPageModule-name","",""
"guest","2021-01-10 02:37:30","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"guest","2021-01-10 02:37:30","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathQGenPageModule-name","",""
"guest","2021-01-10 02:37:31","/s3-bucket/shiny-server/public/MathsPortal","AppPages-MathCPageModule-name","",""
"guest","2021-01-10 02:37:55","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"guest","2021-01-10 02:38:17","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"guest","2021-01-10 02:46:49","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"guest","2021-01-10 02:47:15","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-01-10 02:47:24","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-01-10 02:47:52","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-01-10 02:47:53","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-01-10 02:48:15","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-01-10 02:48:16","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-01-10 02:48:21","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-01-10 02:48:32","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-01-10 02:48:33","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-01-10 02:48:40","/s3-bucket/shiny-server/public/MathsPortal","AppPages-MathCPageModule-name","",""
"admin","2021-01-10 02:49:06","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-01-10 02:49:07","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-01-10 02:49:13","/s3-bucket/shiny-server/public/MathsPortal","AppPages-MathCPageModule-name","",""
"admin","2021-01-10 02:49:37","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-01-10 02:49:39","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-01-10 02:49:52","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-01-10 02:49:53","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-01-10 02:49:58","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-01-16 02:10:58","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-01-16 02:11:01","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-01-16 02:11:07","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-01-30 02:11:45","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-01-30 02:11:48","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-01-30 02:11:53","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-01-31 01:44:22","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-01-31 01:44:24","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-01-31 01:44:28","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-01-31 03:19:57","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-01-31 03:19:59","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-01-31 03:20:04","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-06 02:07:12","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-06 02:07:14","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-06 02:07:19","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-07 01:34:40","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-07 01:34:42","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-07 01:34:47","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-07 03:10:01","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-07 03:10:03","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-07 03:10:08","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-07 03:14:03","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-07 03:14:04","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-07 03:14:09","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-14 01:37:41","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-14 01:37:43","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-14 01:37:49","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-14 02:29:14","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-14 02:29:15","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-14 02:29:20","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-14 02:29:36","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-14 02:29:37","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-14 02:29:42","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-14 02:30:18","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-14 02:30:19","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-14 02:30:24","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-14 02:59:17","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-14 02:59:19","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-14 02:59:24","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-20 02:06:31","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-20 02:06:37","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-20 02:06:43","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-21 01:37:06","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-21 01:37:12","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-21 01:37:18","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-28 01:49:00","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-28 01:49:03","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-28 01:49:09","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-28 04:28:36","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-28 04:28:37","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-28 04:28:43","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-28 04:46:49","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-28 04:46:51","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-28 04:46:56","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-28 04:51:20","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-28 04:51:22","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-28 04:51:27","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-28 04:54:43","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-28 04:54:44","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-28 04:54:49","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-28 04:57:39","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-28 04:57:40","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-28 04:57:45","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-28 04:58:21","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-28 04:58:23","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-28 04:58:27","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-28 05:00:03","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-28 05:00:05","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-28 05:00:11","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-28 05:04:08","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-28 05:04:09","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-28 05:04:15","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-28 05:09:36","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-28 05:09:38","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-28 05:09:43","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-28 05:15:23","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-28 05:15:24","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-28 05:15:29","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-02-28 05:48:24","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-02-28 05:48:25","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-02-28 05:48:30","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-03-06 02:28:52","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-03-06 02:28:54","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-03-06 02:29:02","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-03-07 01:25:45","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-03-07 01:25:47","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-03-07 01:25:55","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-03-13 02:47:20","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-03-13 02:47:22","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-03-13 02:47:30","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-03-13 03:32:14","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-03-13 03:32:15","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-03-13 03:32:20","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-03-14 01:39:51","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-03-14 01:39:53","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-03-14 01:40:00","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-03-14 02:02:21","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-03-14 02:02:22","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-03-14 02:02:28","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-03-28 01:39:51","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-03-28 01:39:53","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-03-28 01:39:59","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-04-03 01:41:30","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-04-03 01:41:33","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-04-03 01:41:42","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-04-11 00:45:10","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-04-11 00:45:12","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-04-11 00:45:20","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-04-18 02:03:44","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-04-18 02:03:46","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-04-18 02:03:53","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
"admin","2021-04-25 03:57:17","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathPageModule-name","",""
"admin","2021-04-25 03:57:19","/s3-bucket/shiny-server/public/MathsPortal","AppPages-AMathTopicalPageModule-name","",""
"admin","2021-04-25 03:57:27","/s3-bucket/shiny-server/public/MathsPortal","AppPages-UserManagementPageModule-name","",""
